ChEBI_ID,Synonyms
CHEBI:17120,pentylformate
CHEBI:17120,pentanecarboxylate
CHEBI:17120,capronate
CHEBI:17120,butylacetate
CHEBI:17120,ch3-[ch2]4-coo(-)
CHEBI:17120,npnco2 anion
CHEBI:17120,1-pentanecarboxylate
CHEBI:17120,1-hexanoate
CHEBI:17120,n-caproate
CHEBI:17120,hexoate
CHEBI:17120,1-pentacarboxylate
CHEBI:17120,n-hexoate
CHEBI:17120,caproate
CHEBI:17120,hexylate
CHEBI:27539,"indole-2,3-dione"
CHEBI:36277,bile acid salts
CHEBI:83347,organosulfonic esters
CHEBI:83347,organosulfonate ester
CHEBI:83347,organosulfonate esters
CHEBI:33345,titanium group elements
CHEBI:33345,titanium group element
CHEBI:71338,autoinducers
CHEBI:35969,beta-hydroxy acid
CHEBI:35969,beta-hydroxy carboxylic acid
CHEBI:35969,beta-hydroxy carboxylic acids
CHEBI:35969,beta-hydroxy acids
CHEBI:35969,3-hydroxy monocarboxylic acids
CHEBI:35969,3-hydroxy acid
CHEBI:46998,"rel-(3r,4s,5r)-5-(hydroxymethyl)tetrahydrofuran-2,3,4-triol"
CHEBI:35942,neurotransmitter agents
CHEBI:47037,cyclic purine dinucleotides
CHEBI:29995,aspartic acid dianion
CHEBI:29995,2-aminosuccinate
CHEBI:33655,aromatics
CHEBI:33655,aromatische verbindungen
CHEBI:36274,glycine chenodeoxycholate
CHEBI:36274,chenodeoxycholylglycine
CHEBI:36274,gcdca
CHEBI:36274,chenodeoxyglycocholic acid
CHEBI:36274,chenodeoxyglycocholate
CHEBI:36274,glycochenodeoxycholate
CHEBI:26820,sulfuric acid derivative
CHEBI:26820,sulphates
CHEBI:8461,(2-dimethylamino-2-methyl)ethyl-n-dibenzoparathiazine
CHEBI:8461,10-[2-(dimethylamino)propyl]phenothiazine
CHEBI:8461,promethazinum
CHEBI:8461,"n,n,alpha-trimethyl-10h-phenothiazine-10-ethanamine"
CHEBI:8461,10-(2-dimethylaminopropyl)phenothiazine
CHEBI:8461,n-(2'-dimethylamino-2'-methyl)ethylphenothiazine
CHEBI:8461,prometazina
CHEBI:8461,proazamine
CHEBI:45696,hydrogen sulfate
CHEBI:45696,[so3(oh)](-)
CHEBI:45696,hso4(-)
CHEBI:76740,oxidoreductase acting on single donors with incorporation of molecular oxygen (oxygenases) inhibitor
CHEBI:76740,oxidoreductase acting on single donors with incorporation of molecular oxygen (oxygenases) (ec 1.13.*) inhibitor
CHEBI:76740,ec 1.13.* inhibitors
CHEBI:76740,oxidoreductase acting on single donors with incorporation of molecular oxygen (oxygenases) inhibitors
CHEBI:76740,ec 1.13.* [oxidoreductase acting on single donors with incorporation of molecular oxygen (oxygenases)] inhibitors
CHEBI:76740,oxidoreductase acting on single donors with incorporation of molecular oxygen (oxygenases) (ec 1.13.*) inhibitors
CHEBI:76740,ec 1.13.* inhibitor
CHEBI:52895,rhodamine 6g cation
CHEBI:32785,tyrosine dianion
CHEBI:32785,2-amino-3-(4-oxidophenyl)propanoate
CHEBI:22868,bile salts
CHEBI:22868,bile acid
CHEBI:47017,tetrahydrofuranols
CHEBI:31011,n-propylacetate
CHEBI:31011,"pentanoic acid, ion(1-)"
CHEBI:31011,pentanoate
CHEBI:31011,ch3-[ch2]3-coo(-)
CHEBI:35720,baytril
CHEBI:138015,endocrine disruptors
CHEBI:138015,endocrine-disrupting chemicals
CHEBI:138015,endocrine disrupting chemical
CHEBI:138015,endocrine disrupting compounds
CHEBI:138015,endocrine disrupting compound
CHEBI:138015,hormonally active agent
CHEBI:138015,endocrine-disrupting chemical
CHEBI:138015,endocrine disrupting chemicals
CHEBI:138015,hormonally active agents
CHEBI:25676,oligopeptid
CHEBI:25676,oligopeptido
CHEBI:36896,atomic bromine
CHEBI:57597,sn-glycerol 3-phosphate
CHEBI:57597,"(2r)-3-(phosphonatooxy)propane-1,2-diol"
CHEBI:32678,glutamine anion
CHEBI:32678,"2,5-diamino-5-oxopentanoate"
CHEBI:32678,gln(-)
CHEBI:24337,glutathione derivatives
CHEBI:64911,mitosis inhibitors
CHEBI:64911,antimitotics
CHEBI:64911,mitosis inhibitor
CHEBI:64911,mitotic inhibitor
CHEBI:64911,mitotic inhibitors
CHEBI:16381,deoxynucleoside triphosphate
CHEBI:16381,2'-deoxyribonucleoside 5'-triphosphates
CHEBI:67142,base analogue
CHEBI:67142,base analogs
CHEBI:67142,nucleobase analogues
CHEBI:67142,base analogues
CHEBI:67142,nucleobase analogs
CHEBI:67142,base analog
CHEBI:67142,nucleobase analog
CHEBI:16708,6-aminopurine
CHEBI:16708,adenin
CHEBI:16708,ade
CHEBI:16708,a
CHEBI:49807,lead dication
CHEBI:49807,pb
CHEBI:49807,plumbous ion
CHEBI:49807,pb(2+)
CHEBI:49807,lead (ii) ion
CHEBI:49807,lead ion (pb2+)
CHEBI:49807,lead ion(2+)
CHEBI:49807,pb2+
CHEBI:49807,lead(ii) ion
CHEBI:49807,"lead, ion (pb2+)"
CHEBI:28260,gal
CHEBI:28260,galaktose
CHEBI:26444,pyrimidine ribonucleoside triphosphates
CHEBI:41609,[co3](2-)
CHEBI:41609,co3(2-)
CHEBI:41609,karbonat
CHEBI:41609,carbonate ion
CHEBI:35692,dicarboxylic acids
CHEBI:76893,dipeptidyl peptidase ii inhibitor
CHEBI:76893,ec 3.4.14.2 inhibitor
CHEBI:76893,dap ii inhibitors
CHEBI:76893,dipeptidyl-peptidase ii (ec 3.4.14.2) inhibitors
CHEBI:76893,ec 3.4.14.2 (dipeptidyl-peptidase ii) inhibitors
CHEBI:76893,dipeptidyl(amino)peptidase ii inhibitor
CHEBI:76893,carboxytripeptidase inhibitors
CHEBI:76893,dipeptidyl arylamidase ii inhibitor
CHEBI:76893,dipeptidyl-peptidase ii (ec 3.4.14.2) inhibitor
CHEBI:76893,dipeptidylarylamidase inhibitors
CHEBI:76893,dipeptidyl-peptidase ii inhibitor
CHEBI:76893,dipeptidyl peptidase ii inhibitors
CHEBI:76893,ec 3.4.14.2 inhibitors
CHEBI:76893,carboxytripeptidase inhibitor
CHEBI:76893,dipeptidyl(amino)peptidase ii inhibitors
CHEBI:76893,dipeptidyl-peptidase ii inhibitors
CHEBI:76893,dipeptidyl aminopeptidase ii inhibitors
CHEBI:76893,dipeptidylarylamidase inhibitor
CHEBI:76893,dipeptidyl arylamidase ii inhibitors
CHEBI:76893,dipeptidyl aminopeptidase ii inhibitor
CHEBI:76893,dap ii inhibitor
CHEBI:73754,thiosugars
CHEBI:37155,3-carboxyacrylate
CHEBI:28869,"2-methyl-1,4-naphthoquinone"
CHEBI:28869,menaphthon
CHEBI:28869,menadion
CHEBI:28869,hemodal
CHEBI:28869,aquakay
CHEBI:28869,menaphthone
CHEBI:28869,2-methylnaphthoquinone
CHEBI:28869,vitamin k3
CHEBI:28869,"3-methyl-1,4-naphthoquinone"
CHEBI:28869,"2-methyl-1,4-naphthochinon"
CHEBI:28869,"2-methyl-1,4-naphthalenedione"
CHEBI:28869,kappaxin
CHEBI:28869,aquinone
CHEBI:28869,menaquinone
CHEBI:28869,menaquinone 0
CHEBI:36340,fermions
CHEBI:24577,hexaric acids
CHEBI:134108,lipopolysaccharide biosynthesis inhibitors
CHEBI:26463,pyruvate family amino acids
CHEBI:33497,transition element molecular entities
CHEBI:33497,transition metal molecular entity
CHEBI:35808,hcit(2-)
CHEBI:35808,hcit
CHEBI:47857,urea derivatives
CHEBI:29806,fumarate
CHEBI:29806,(2e)-but-2-enedioate
CHEBI:29806,"(e)-2-butenedioic acid, ion(2-)"
CHEBI:55324,gastrointestinal agent
CHEBI:55324,gastrointestinal agents
CHEBI:55324,gastrointestinal drugs
CHEBI:72756,kanamycin x
CHEBI:72756,kanamycin x trication
CHEBI:29016,2-amino-5-guanidinopentanoic acid
CHEBI:29016,2-amino-5-(carbamimidamido)pentanoic acid
CHEBI:29016,arginin
CHEBI:29016,2-amino-5-guanidinovaleric acid
CHEBI:29016,harg
CHEBI:30513,antimoine
CHEBI:30513,antimonio
CHEBI:30513,51sb
CHEBI:30513,antimony
CHEBI:30513,antimon
CHEBI:30513,sb
CHEBI:30513,stibium
CHEBI:57513,n-acetyl-d-glucosamine 6-phosphate
CHEBI:57513,2-acetamido-2-deoxy-6-o-phosphonato-d-glucopyranose
CHEBI:57513,n-acetyl-d-glucosamine 6-phosphate dianion
CHEBI:17296,anilin
CHEBI:17296,benzenamine
CHEBI:17296,aminobenzene
CHEBI:17296,aminophen
CHEBI:17296,phenylamine
CHEBI:17296,kyanol
CHEBI:17296,benzeneamine
CHEBI:30928,"(2r,3s)-tartrate"
CHEBI:30928,erythrarate
CHEBI:30928,"(2r,3s)-2,3-dihydroxysuccinate"
CHEBI:33273,polyatomic anions
CHEBI:33558,alpha-amino-acid anions
CHEBI:33558,alpha-amino acid anions
CHEBI:35131,aldose phosphates
CHEBI:17418,1-butanecarboxylic acid
CHEBI:17418,n-pentanoic acid
CHEBI:17418,n-bucooh
CHEBI:17418,valerate
CHEBI:17418,ch3-[ch2]3-cooh
CHEBI:17418,n-valeric acid
CHEBI:17418,pentoic acid
CHEBI:17418,"valeric acid, normal"
CHEBI:17418,n-pentanoate
CHEBI:17418,pentanoate
CHEBI:17418,propylacetic acid
CHEBI:17418,valeriansaeure
CHEBI:17418,pentanoic acid
CHEBI:17418,valerianic acid
CHEBI:75416,aminoacyl trna synthetase inhibitor
CHEBI:75416,ligases forming aminoacyl trna and related compounds (ec 6.1.1.*) inhibitors
CHEBI:75416,aminoacyl trna synthetase inhibitors
CHEBI:75416,trna synthetase inhibitor
CHEBI:75416,ligases forming aminoacyl trna and related compounds (ec 6.1.1.*) inhibitor
CHEBI:75416,ec 6.1.1.* inhibitors
CHEBI:75416,ec 6.1.1.* (ligases forming aminoacyl trna and related compounds) inhibitors
CHEBI:75416,trna synthetase inhibitors
CHEBI:75416,ec 6.1.1.* inhibitor
CHEBI:76871,ec 2.1.1.* (methyltransferase) inhibitor
CHEBI:76871,ec 2.1.1.* (methyltransferase) inhibitors
CHEBI:76871,ec 2.1.1.* (methyltransferases) inhibitors
CHEBI:76871,methyltransferase (ec 2.1.1.*) inhibitor
CHEBI:76871,methyltransferase (ec 2.1.1.*) inhibitors
CHEBI:76871,ec 2.1.1.* inhibitors
CHEBI:76871,ec 2.1.1.* inhibitor
CHEBI:23449,peptide cyclique
CHEBI:23449,zyklopeptid
CHEBI:23449,peptido ciclico
CHEBI:23449,cyclic peptides
CHEBI:23449,cyclopeptid
CHEBI:24154,galactosamine phosphates
CHEBI:33280,chemical messenger
CHEBI:26438,pyrimidine nucleoside monophosphates
CHEBI:23614,"3alpha,12alpha-dihydroxy-5beta-cholanate"
CHEBI:23614,desoxycholat
CHEBI:16235,2-amino-6-oxopurine
CHEBI:16235,2-amino-6-hydroxypurine
CHEBI:16235,gua
CHEBI:16235,g
CHEBI:27744,roundup
CHEBI:27252,uronic acids
CHEBI:36264,molybdate ion
CHEBI:36264,[moo4](2-)
CHEBI:15138,s(2-)
CHEBI:15138,sulfide
CHEBI:15138,sulphide
CHEBI:78117,fatty acid 8:0
CHEBI:37175,organic hydrides
CHEBI:26217,potassium molecular entities
CHEBI:136889,5beta-steroids
CHEBI:136889,5beta steroids
CHEBI:136889,5beta-steroid
CHEBI:58953,saturated fatty acid anions
CHEBI:137982,a tertiary amine
CHEBI:137982,tertiary ammonium ions
CHEBI:137982,tertiary amine(1+)
CHEBI:35623,anticonvulsive agent
CHEBI:35623,antiepileptika
CHEBI:35623,anti-convulsants
CHEBI:35623,antiepileptique
CHEBI:35623,anti-convulsive agent
CHEBI:35623,anti-convulsive agents
CHEBI:35623,antiepileptikum
CHEBI:35623,antikonvulsiva
CHEBI:35623,antiepileptics
CHEBI:35623,antikonvulsivum
CHEBI:35623,antiepileptic
CHEBI:35623,antiepileptiques
CHEBI:35623,anti-convulsant
CHEBI:35623,anticonvulsants
CHEBI:35623,anticonvulsive agents
CHEBI:57719,d-tryptophan
CHEBI:57719,(2r)-2-ammonio-3-(1h-indol-3-yl)propanoate
CHEBI:57719,tryptophan
CHEBI:16659,"alpha,beta-hydroxypropionate"
CHEBI:16659,(r)-glycerate
CHEBI:16659,(r)-glycerate anion
CHEBI:231935,glycerol 1-phosphate
CHEBI:231935,glycerol 1-phosphate dianion
CHEBI:79020,"alpha,beta-unsaturated monocarboxylic acids"
CHEBI:79020,"2,3-unsaturated monocarboxylic acids"
CHEBI:79020,"2,3-unsaturated monocarboxylic acid"
CHEBI:32786,1-carboxy-2-(4-hydroxyphenyl)ethanaminium
CHEBI:32786,tyrosine cation
CHEBI:23114,chlorides
CHEBI:23114,chloride salts
CHEBI:22950,butanolide
CHEBI:22950,butan-4-olides
CHEBI:75787,prokaryotic metabolites
CHEBI:6650,dl-malic acid
CHEBI:6650,h2mal
CHEBI:6650,hydroxysuccinic acid
CHEBI:6650,"2-hydroxyethane-1,2-dicarboxylic acid"
CHEBI:6650,hydroxybutanedioic acid
CHEBI:6650,2-hydroxysuccinic acid
CHEBI:6650,apple acid
CHEBI:6650,e296
CHEBI:6650,aepfelsaeure
CHEBI:6650,alpha-hydroxysuccinic acid
CHEBI:6650,2-hydroxybutanedioic acid
CHEBI:24810,indol-3-yl carboxylic acids
CHEBI:26642,selenige saeure
CHEBI:26642,[seo(oh)2]
CHEBI:26642,selenious acid
CHEBI:35273,quaternary ammonium compound
CHEBI:35273,quaternary ammonium salts
CHEBI:85046,melanogenesis inhibitor
CHEBI:85046,skin whitening agents
CHEBI:85046,skin bleaching agents
CHEBI:85046,skin depigmenting agents
CHEBI:85046,melanogenesis inhibitors
CHEBI:85046,skin lightening agents
CHEBI:85046,skin depigmenting agent
CHEBI:85046,skin bleaching agent
CHEBI:85046,skin whitening agent
CHEBI:33250,atome
CHEBI:33250,atomo
CHEBI:33250,elements
CHEBI:33250,element
CHEBI:33250,atoms
CHEBI:33250,atomus
CHEBI:77974,food packaging gases
CHEBI:62488,signaling molecules
CHEBI:62488,signalling molecules
CHEBI:62488,signaling molecule
CHEBI:62488,signal molecule
CHEBI:62488,signal molecules
CHEBI:23905,monoatomic anions
CHEBI:50276,ec 5.99.1.2 (topoisomerase i) inhibitors
CHEBI:50276,ec 5.99.1.2 inhibitors
CHEBI:50276,topoisomerase i inhibitor
CHEBI:50276,dna topoisomerase inhibitor
CHEBI:50276,topoisomerase i (ec 5.99.1.2) inhibitor
CHEBI:50276,type i dna topoisomerase inhibitors
CHEBI:50276,ec 5.99.1.2 (dna topoisomerase) inhibitors
CHEBI:50276,topoisomerase i inhibitors
CHEBI:50276,topoisomerase i (ec 5.99.1.2) inhibitors
CHEBI:50276,type i dna topoisomerase inhibitor
CHEBI:50276,ec 5.99.1.2 inhibitor
CHEBI:50276,dna topoisomerase inhibitors
CHEBI:50276,ec 5.99.1.2 (topoisomerase i) inhibitor
CHEBI:64709,organic acids
CHEBI:63471,branched-chain amino-acid anions
CHEBI:33362,nickel group element
CHEBI:33362,nickel group elements
CHEBI:16027,adenylate
CHEBI:16027,pado
CHEBI:16027,adenosini phosphas
CHEBI:16027,5'-o-phosphonoadenosine
CHEBI:16027,fosfato de adenosina
CHEBI:16027,adenosine monophosphate
CHEBI:16027,5'-amp
CHEBI:16027,ado5'p
CHEBI:16027,adenosine-5'p
CHEBI:16027,pa
CHEBI:16027,adenylic acid
CHEBI:16027,adenosine 5'-phosphate
CHEBI:16027,5'-adenylic acid
CHEBI:16027,adenosine-5'-monophosphoric acid
CHEBI:16027,5'-adenosine monophosphate
CHEBI:16027,phosphate d'adenosine
CHEBI:16027,amp
CHEBI:16027,adenosine 5'-(dihydrogen phosphate)
CHEBI:16027,adenosine phosphate
CHEBI:33983,deoxymannoses
CHEBI:35728,lanthanoid coordination compounds
CHEBI:35728,lanthanoid coordination entities
CHEBI:49167,anti-asthmatic drugs
CHEBI:49167,anti-asthmatic agent
CHEBI:49167,anti-asthmatic agents
CHEBI:33833,hetarenes
CHEBI:57972,l-alanine
CHEBI:57972,(2s)-2-ammoniopropanoate
CHEBI:35274,azanium ion derivatives
CHEBI:35274,azanium ion derivative
CHEBI:35274,ammonium ion derivatives
CHEBI:32458,cysteine cation
CHEBI:32458,h2cys(+)
CHEBI:32458,1-carboxy-2-mercaptoethanaminium
CHEBI:2676,"(2s,5r,6r)-6-{[(2r)-2-amino-2-(4-hydroxyphenyl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
CHEBI:2676,amoxicillin anhydrous
CHEBI:2676,amoxycilin
CHEBI:2676,amoxicilline
CHEBI:2676,ampc
CHEBI:2676,amoxicilina
CHEBI:2676,amoxicillinum
CHEBI:2676,amolin
CHEBI:2676,amopenixin
CHEBI:2676,alpha-amino-p-hydroxybenzylpenicillin
CHEBI:2676,clamoxyl
CHEBI:2676,amoxycillin
CHEBI:2676,moxal
CHEBI:2676,6-(p-hydroxy-alpha-aminophenylacetamido)penicillanic acid
CHEBI:2676,ax
CHEBI:2676,p-hydroxyampicillin
CHEBI:33281,antimicrobial agents
CHEBI:33281,antimicrobial
CHEBI:33281,antibiotika
CHEBI:33281,antibiotics
CHEBI:33281,antibiotic
CHEBI:33281,antimicrobials
CHEBI:33281,antibiotique
CHEBI:33281,microbicides
CHEBI:33281,antibiotikum
CHEBI:33281,microbicide
CHEBI:32637,d-methionine anion
CHEBI:32637,(2r)-2-amino-4-(methylsulfanyl)butanoate
CHEBI:23634,deoxyaldopentose phosphates
CHEBI:23634,deoxypentose phosphate
CHEBI:33860,arylamine
CHEBI:33860,aromatic amines
CHEBI:33860,aryl amine
CHEBI:33860,arylamines
CHEBI:33860,aryl amines
CHEBI:27093,tricarbonsaeure
CHEBI:27093,trikarbonsaeure
CHEBI:27093,tricarboxylic acids
CHEBI:78675,essential metabolite
CHEBI:78675,fundamental metabolites
CHEBI:78675,essential metabolites
CHEBI:22599,ara
CHEBI:28885,n-butan-1-ol
CHEBI:28885,n-butyl alcohol
CHEBI:28885,1-butyl alcohol
CHEBI:28885,buoh
CHEBI:28885,propyl carbinol
CHEBI:28885,1-butanol
CHEBI:28885,n-butanol
CHEBI:28885,1-hydroxybutane
CHEBI:28885,n-butylalkohol
CHEBI:45373,p-aminobenzenesulfamide
CHEBI:45373,sulfamine
CHEBI:45373,streptocide
CHEBI:45373,para-aminobenzenesulfonamide
CHEBI:45373,4-azanylbenzenesulfonamide
CHEBI:45373,4-aminobenzene sulfonic acid amide
CHEBI:45373,sa
CHEBI:45373,sulphanilamide
CHEBI:45373,p-aminobenzenesulfonamide
CHEBI:45373,prontosil album
CHEBI:38627,diazin
CHEBI:52215,photochemical roles
CHEBI:25741,oxides
CHEBI:22314,alkalimetalle
CHEBI:22314,metal alcalin
CHEBI:22314,metales alcalinos
CHEBI:22314,alkalimetall
CHEBI:22314,metal alcalino
CHEBI:22314,alkali metal
CHEBI:22314,metaux alcalins
CHEBI:38215,calcium channel blockers
CHEBI:38215,calcium channel antagonist
CHEBI:38215,calcium channel antagonists
CHEBI:55373,"1,2-oxazoles"
CHEBI:13248,an anilide
CHEBI:13248,n-phenyl amides
CHEBI:13248,n-phenyl amide
CHEBI:25481,naphthoquinones
CHEBI:38443,1-benzopyrans
CHEBI:77922,(e)-3-methylbut-1-en-1-ol
CHEBI:64106,protein kinase agonists
CHEBI:29035,mn2+
CHEBI:29035,"manganese, ion (mn2+)"
CHEBI:29035,manganese(ii)
CHEBI:29035,manganous ion
CHEBI:29035,manganese (ii) ion
CHEBI:29035,mn(ii)
CHEBI:29035,mn(2+)
CHEBI:456215,adenosine-5-monophosphate dianion
CHEBI:456215,amp
CHEBI:456215,adenosine-5-monophosphate(2-)
CHEBI:456215,amp(2-)
CHEBI:456215,amp dianion
CHEBI:17668,ribonucleoside diphosphates
CHEBI:62070,nalidixylate
CHEBI:62070,nalidixate
CHEBI:62070,nalidixate anion
CHEBI:62070,nalidixate(1-)
CHEBI:25197,mercury cations
CHEBI:75603,ec 6.* inhibitor
CHEBI:75603,ligase inhibitor
CHEBI:75603,ec 6.*.*.* inhibitors
CHEBI:75603,ligase inhibitors
CHEBI:75603,ec 6.* inhibitors
CHEBI:75603,ec 6.* (ligase) inhibitors
CHEBI:75603,ec 6.*.*.* inhibitor
CHEBI:33731,cluster compound
CHEBI:33731,cluster compounds
CHEBI:33731,clusters
CHEBI:35488,central nervous system depressants
CHEBI:35488,cns depressants
CHEBI:15674,(+)-tartaric acid
CHEBI:15674,"2,3-dihydroxysuccinic acid"
CHEBI:15674,"(r,r)-tartrate"
CHEBI:15674,tartaric acid
CHEBI:15674,l-tartaric acid
CHEBI:15674,"(2r,3r)-tartaric acid"
CHEBI:32717,(1r)-1-carboxy-2-(1h-indol-3-yl)ethanaminium
CHEBI:32717,d-tryptophan cation
CHEBI:50908,hepatotoxic agents
CHEBI:50908,hepatoxic agent
CHEBI:50908,hepatoxicant
CHEBI:50908,hepatotoxicants
CHEBI:50908,hepatotoxins
CHEBI:50908,agente hepatotoxico
CHEBI:50908,hepatotoxin
CHEBI:50908,hepatotoxicant
CHEBI:49105,thiamine chloride hydrochloride
CHEBI:49105,thiamine(2+) dichloride
CHEBI:49105,vitamin b1 hydrochloride
CHEBI:49105,thiaminium chloride hydrochloride
CHEBI:49105,thiamin dichloride
CHEBI:49105,thiamine dichloride
CHEBI:49105,thiamine hcl
CHEBI:49105,thiamin hydrochloride
CHEBI:15978,"phosphorsaeure-mono-((r)-2,3-dihydroxy-propylester)"
CHEBI:15978,sn-glycerol-3-phosphate
CHEBI:15978,glycerophosphoric acid
CHEBI:15978,sn-gro-1-p
CHEBI:15978,(r)-glycerol 1-phosphate
CHEBI:15978,glycerol-3-phosphate
CHEBI:15978,d-glycerol 1-phosphate
CHEBI:15978,d-(glycerol 1-phosphate)
CHEBI:15978,"phosphoric acid mono-((r)-2,3-dihydroxy-propyl) ester"
CHEBI:15978,l-(glycerol 3-phosphate)
CHEBI:18248,fe
CHEBI:18248,eisen
CHEBI:18248,iron
CHEBI:18248,hierro
CHEBI:18248,ferrum
CHEBI:18248,fer
CHEBI:18248,26fe
CHEBI:38104,oxacycles
CHEBI:38104,heterocyclic organooxygen compounds
CHEBI:38104,organooxygen heterocyclic compounds
CHEBI:57966,3-ammoniopropanoate
CHEBI:57966,beta-alanine
CHEBI:15956,"(3as,4s,6ar)-hexahydro-2-oxo-1h-thieno[3,4-d]imidazole-4-valeric acid"
CHEBI:15956,vitamin h
CHEBI:15956,biotinum
CHEBI:15956,"cis-hexahydro-2-oxo-1h-thieno(3,4)imidazole-4-valeric acid"
CHEBI:15956,d-(+)-biotin
CHEBI:15956,d-biotin
CHEBI:15956,"5-(2-oxohexahydro-1h-thieno[3,4-d]imidazol-4-yl)pentanoic acid"
CHEBI:15956,vitamin b7
CHEBI:15956,"cis-(+)-tetrahydro-2-oxothieno[3,4]imidazoline-4-valeric acid"
CHEBI:15956,biotine
CHEBI:15956,"cis-tetrahydro-2-oxothieno(3,4-d)imidazoline-4-valeric acid"
CHEBI:15956,biotina
CHEBI:15956,coenzyme r
CHEBI:15956,"(+)-cis-hexahydro-2-oxo-1h-thieno[3,4]imidazole-4-valeric acid"
CHEBI:61295,guanine ribonucleotide
CHEBI:36875,radical ions
CHEBI:36875,ion radical
CHEBI:29640,ai-1 (vibrio fischeri)
CHEBI:29640,autoinducer 1
CHEBI:29640,3-oxo-n-(tetrahydro-2-oxo-3-furanyl)hexanamide
CHEBI:29640,n-(beta-ketocapryloyl)-homoserine lactone
CHEBI:29640,luciferase autoinducer
CHEBI:29640,ai-1 lactone
CHEBI:29640,3-oxo-c6-ahl
CHEBI:29640,n-(3-oxohexanoyl)-3-aminodihydro-2(3h)-furanone
CHEBI:18291,mangan
CHEBI:18291,mn
CHEBI:18291,manganum
CHEBI:18291,manganese
CHEBI:18291,25mn
CHEBI:18291,manganeso
CHEBI:35443,antihelmintico
CHEBI:35443,anthelminthics
CHEBI:35443,vermifuge
CHEBI:35443,antihelminth
CHEBI:35443,anthelmintic
CHEBI:35443,anthelmintics
CHEBI:57971,hygromycin b
CHEBI:57971,hygromycin b trication
CHEBI:25367,molecula
CHEBI:25367,molecules
CHEBI:25367,molekuel
CHEBI:25367,neutral molecular compounds
CHEBI:25516,ni cation
CHEBI:25516,nickel cations
CHEBI:8310,polymixin b sulfate
CHEBI:24898,hile
CHEBI:24898,"rel-(2r,3r)-2-amino-3-methylpentanoic acid"
CHEBI:51217,fluorochromes
CHEBI:21655,n-acylgalactosamines
CHEBI:66916,2-ammoniopropanoate
CHEBI:15676,"(2,5-dioxo-4-imidazolidinyl)urea"
CHEBI:15676,5-ureidohydantoin
CHEBI:15676,"n-(2,5-dioxo-4-imidazolidinyl)urea"
CHEBI:15676,"4-ureido-2,5-imidazolidinedione"
CHEBI:15676,glyoxyldiureide
CHEBI:15676,"5-ureido-2,4-imidazolidindione"
CHEBI:15676,"2,5-dioxo-4-imidazolidinyl-urea"
CHEBI:37176,mononuclear hydride
CHEBI:37176,mononuclear hydrides
CHEBI:15671,(+)-tartaric acid
CHEBI:15671,"(2r,3r)-tartaric acid"
CHEBI:15671,"(r,r)-tartaric acid"
CHEBI:15671,(+)-l-tartaric acid
CHEBI:15671,"(+)-(r,r)-tartaric acid"
CHEBI:15671,(+)-weinsaeure
CHEBI:15671,rechtsweinsaeure
CHEBI:15671,l(+)-tartaric acid
CHEBI:15671,"(2r,3r)-2,3-dihydroxybernsteinsaeure"
CHEBI:15671,weinsteinsaeure
CHEBI:15671,l-threaric acid
CHEBI:15671,"(r,r)-(+)-tartaric acid"
CHEBI:15671,"(2r,3r)-2,3-dihydroxysuccinic acid"
CHEBI:32443,l-cysteine dianion
CHEBI:32443,(2r)-2-amino-3-sulfidopropanoate
CHEBI:39203,dibenzopyrans
CHEBI:29678,(naaso2)n
CHEBI:29678,sodium meta-arsenite
CHEBI:29678,sodium metaarsenite
CHEBI:29678,sodium dioxoarsenate
CHEBI:29678,naaso2
CHEBI:29678,na(+)n-(-as(o(-))o-)-n
CHEBI:2571,an aliphatic alcohol
CHEBI:2571,aliphatic alcohols
CHEBI:29105,"zinc, ion (zn2+)"
CHEBI:29105,zinc ion
CHEBI:29105,zn(2+)
CHEBI:29105,dietary zinc
CHEBI:29105,zn(ii)
CHEBI:29105,zinc cation
CHEBI:29105,zn2+
CHEBI:46867,indolyl carboxylic acids
CHEBI:134438,titanium oxide
CHEBI:134109,deacetylase lpxc inhibitor
CHEBI:134109,udp-3-o-[(3r)-3-hydroxymyristoyl]-n-acetylglucosamine amidohydrolase inhibitors
CHEBI:134109,ec 3.5.1.108 inhibitors
CHEBI:134109,udp-3-o-[(3r)-3-hydroxymyristoyl]-n-acetyl-alpha-d-glucosamine amidohydrolase inhibitors
CHEBI:134109,udp-3-o-[3-hydroxymyristoyl] n-acetylglucosamine deacetylase inhibitors
CHEBI:134109,udp-3-o-(r-3-hydroxymyristoyl)-n-acetylglucosamine deacetylase inhibitor
CHEBI:134109,udp-3-o-[(3r)-3-hydroxymyristoyl]-n-acetyl-alpha-d-glucosamine amidohydrolase inhibitor
CHEBI:134109,udp-3-o-acyl-glcnac deacetylase inhibitors
CHEBI:134109,udp-(3-o-acyl)-n-acetylglucosamine deacetylase inhibitor
CHEBI:134109,udp-3-o-(r-3-hydroxymyristoyl)-n-acetylglucosamine deacetylase inhibitors
CHEBI:134109,lpxc enzyme inhibitor
CHEBI:134109,udp-(3-o-(r-3-hydroxymyristoyl))-n-acetylglucosamine deacetylase inhibitors
CHEBI:134109,lpxc inhibitor
CHEBI:134109,udp-3-o-[(3r)-3-hydroxymyristoyl]-n-acetylglucosamine amidohydrolase inhibitor
CHEBI:134109,lpxc deacetylase inhibitor
